Time Interval,F1,F2,F3,F4,F5,F6
3071,15,15,11,11,3,0
3072,0,0,0,0,0,0
3073,0,0,0,0,0,0
3074,0,0,0,0,0,0
3075,0,0,0,0,0,0
3076,0,0,0,0,0,0
3077,0,0,0,0,0,0
3078,0,0,0,0,0,0
3079,0,0,0,0,0,0
3080,0,0,0,0,0,0
3081,63,63,59,63,63,63
3082,103,103,107,107,111,115
3083,131,139,143,147,159,163
3084,151,159,167,171,183,187
3085,175,183,187,191,199,199
3086,207,211,211,215,219,219
3087,235,235,235,235,239,239
3088,251,247,243,243,243,247
3089,247,239,239,239,235,235
3090,231,227,223,223,219,215
3091,207,203,203,199,195,195
3092,183,179,179,179,175,175
3093,147,147,147,147,147,147
3094,87,83,79,79,71,67
3095,0,0,0,0,0,0
3096,0,0,0,0,0,0
3097,0,0,0,0,0,0
3098,0,0,0,0,0,0
3099,0,0,0,0,0,0
3100,0,0,0,0,0,0
3101,0,0,0,0,0,0
3102,0,0,0,0,0,0
3103,0,0,0,0,0,0
3104,0,0,0,0,0,0
3105,0,0,0,0,0,0
3106,0,0,0,0,0,0
3107,19,23,23,27,31,31
3108,67,71,75,79,87,87
3109,123,131,135,139,151,155
3110,199,203,203,203,207,211
3111,207,207,207,207,207,207
3112,191,191,191,187,187,187
3113,163,163,163,163,163,163
3114,143,143,139,139,143,143
3115,139,139,139,139,143,143
3116,151,155,155,159,163,163
3117,187,191,195,195,199,203
3118,235,243,243,247,251,251
3119,255,255,255,255,255,255
3120,255,255,255,255,255,255
3121,255,255,255,255,255,255
3122,255,255,255,255,255,255
3123,255,255,255,255,255,255
3124,255,255,255,255,255,255
3125,255,255,255,255,255,255
3126,255,255,255,255,255,255
3127,255,255,255,255,255,255
3128,255,255,255,255,255,255
3129,255,255,255,255,255,255
3130,255,255,255,255,255,255
3131,255,255,255,255,255,255
3132,255,255,255,255,255,255
3133,255,255,255,255,255,255
3134,255,255,255,255,255,255
3135,255,255,255,255,255,255
3136,255,255,255,255,255,255
3137,255,255,255,255,255,255
3138,255,255,255,255,255,255
3139,255,255,255,255,255,255
3140,255,255,255,255,255,255
3141,255,255,255,255,255,255
3142,219,223,227,231,239,243
3143,211,219,223,227,235,243
3144,227,235,239,239,247,251
3145,251,255,255,255,255,255
3146,255,239,231,223,203,195
3147,0,0,0,0,0,0
3148,0,0,0,0,0,0
3149,0,0,0,0,0,0
3150,0,0,0,0,0,0
3151,0,0,0,0,0,0
3152,0,0,0,0,0,0
3153,0,0,0,0,0,0
3154,55,55,55,59,59,63
3155,107,107,107,103,103,103
3156,135,131,131,131,127,127
3157,163,159,159,159,155,155
3158,195,191,191,187,183,183
3159,235,231,231,227,223,219
3160,255,255,255,255,255,255
3161,255,255,255,255,255,255
3162,255,255,255,255,255,255
3163,255,255,255,255,255,255
3164,255,255,255,255,255,255
3165,171,175,175,175,179,179
3166,131,131,131,131,131,131
3167,131,131,131,131,131,131
3168,131,131,131,131,135,139
3169,135,147,155,159,171,179
3170,167,179,187,195,211,219
3171,199,211,219,227,243,247
3172,223,235,239,247,255,255
3173,251,255,255,255,255,255
3174,255,255,255,255,255,255
3175,255,255,255,255,255,255
3176,255,255,255,255,255,255
3177,255,255,255,255,255,255
3178,255,255,255,255,251,255
3179,223,223,223,219,223,223
3180,215,215,215,219,223,227
3181,231,235,235,235,239,243
3182,251,251,251,251,251,255
3183,251,251,251,247,247,247
3184,215,215,215,215,215,219
3185,219,227,227,231,235,239
3186,255,255,255,255,255,255
3187,255,255,255,251,239,235
3188,143,135,127,119,107,103
3189,55,47,39,35,23,19
3190,0,0,0,0,0,0
3191,0,0,0,0,0,0
3192,0,0,0,0,0,0
3193,0,0,0,0,0,0
3194,0,0,0,0,0,0
3195,119,127,127,127,131,127
3196,195,199,195,195,195,191
3197,243,247,243,243,239,235
3198,255,255,255,255,255,255
3199,255,255,255,255,255,255
3200,255,255,255,255,255,255
3201,255,255,255,255,255,255
3202,255,255,255,255,255,255
3203,255,255,255,255,255,255
3204,255,255,255,255,255,255
3205,187,191,195,195,203,203
3206,131,131,131,131,131,131
3207,131,131,131,131,131,131
3208,131,131,131,131,131,131
3209,131,131,131,131,131,131
3210,131,131,131,131,131,131
3211,131,131,131,131,131,131
3212,131,131,131,139,147,151
3213,171,183,191,199,211,215
3214,239,251,255,255,255,255
3215,255,255,255,255,255,255
3216,255,255,255,255,255,255
3217,255,255,255,255,255,255
3218,247,251,255,255,255,255
3219,203,207,211,211,215,219
3220,171,175,175,179,183,187
3221,147,151,151,151,155,159
3222,131,131,131,131,131,135
3223,131,131,131,131,131,131
3224,131,131,131,131,131,131
3225,131,131,131,131,131,131
3226,131,135,147,159,191,203
3227,255,255,255,243,219,211
3228,203,183,175,163,147,139
3229,159,143,131,123,111,103
3230,143,131,123,119,107,99
3231,151,139,135,127,119,111
3232,159,147,143,135,127,119
3233,151,139,131,123,111,107
3234,131,119,111,103,87,79
3235,115,99,91,79,63,59
3236,99,83,71,63,47,39
3237,83,71,67,59,51,43
3238,91,83,79,75,71,67
3239,111,107,107,103,103,99
3240,147,143,143,143,139,139
3241,187,187,187,183,183,183
3242,243,243,243,243,243,243
3243,255,255,255,255,255,255
3244,255,255,255,255,255,255
3245,219,219,219,215,215,215
3246,131,131,131,131,131,131
3247,131,131,131,131,131,131
3248,131,131,131,131,131,131
3249,131,131,131,131,131,131
3250,131,131,131,131,131,131
3251,131,131,131,131,131,131
3252,131,131,131,131,131,131
3253,131,131,131,131,131,131
3254,131,131,131,131,131,131
3255,131,131,131,131,131,131
3256,131,131,131,131,131,131
3257,131,131,131,135,147,155
3258,187,191,199,203,215,223
3259,255,255,255,255,255,255
3260,255,255,255,255,255,255
3261,255,255,255,255,255,255
3262,255,255,255,255,255,255
3263,255,255,255,255,255,255
3264,255,255,255,255,255,255
3265,255,255,255,255,255,255
3266,255,255,255,255,255,255
3267,255,255,255,255,255,255
3268,255,255,255,255,255,255
3269,255,255,255,255,255,255
3270,255,255,255,255,255,255
3271,255,255,255,255,255,255
3272,255,255,255,255,255,255
3273,255,255,255,255,255,255
3274,255,255,255,255,255,255
3275,255,255,255,255,255,255
3276,255,255,255,255,255,255
3277,255,255,255,255,255,255
3278,255,255,255,255,255,255
3279,247,255,255,255,255,255
3280,215,219,219,219,223,223
3281,239,243,243,243,247,247
3282,255,255,255,255,255,255
3283,255,255,255,255,255,255
3284,255,255,255,255,255,255
3285,255,255,255,255,255,255
3286,255,255,255,255,255,255
3287,195,199,203,203,207,211
3288,171,171,175,179,183,187
3289,175,175,179,179,183,187
3290,171,171,171,175,175,175
3291,131,131,131,131,131,131
3292,131,131,131,131,131,131
3293,131,131,131,131,131,131
3294,131,131,131,131,131,131
3295,131,131,131,131,131,131
3296,131,131,131,131,131,131
3297,131,131,131,131,131,131
3298,131,131,131,131,131,131
3299,131,131,131,131,131,131
3300,131,131,131,131,131,131
3301,131,131,131,131,131,131
3302,131,131,131,131,131,131
3303,131,131,131,131,131,131
3304,223,243,255,255,255,255
3305,255,255,255,255,255,255
3306,255,255,255,255,255,255
3307,255,255,255,255,255,255
3308,255,255,255,255,255,255
3309,255,255,255,255,255,255
3310,255,255,255,255,255,255
3311,255,255,255,255,255,255
3312,255,255,255,255,255,255
3313,255,255,255,255,255,255
3314,255,255,255,255,255,255
3315,255,255,255,255,255,255
3316,255,255,255,255,255,255
3317,255,255,255,255,255,255
3318,255,255,255,255,255,255
3319,255,255,255,255,255,255
3320,255,255,255,255,255,255
3321,255,255,255,255,255,255
3322,255,255,255,255,255,255
3323,255,255,255,255,255,255
3324,255,255,255,255,255,255
3325,255,255,255,255,255,255
3326,255,255,255,255,255,255
3327,231,243,247,251,255,255
3328,219,231,235,239,251,255
3329,215,223,231,235,247,251
3330,211,219,223,227,239,247
3331,203,211,215,219,235,239
3332,195,203,211,215,227,231
3333,191,195,199,199,207,211
3334,183,187,191,191,195,199
3335,175,179,179,183,187,191
3336,159,167,171,171,179,183
3337,143,147,151,155,163,163
3338,131,131,131,131,131,131
3339,131,131,131,131,131,131
3340,131,131,131,131,131,131
3341,131,131,131,131,131,131
3342,131,131,131,131,131,131
3343,131,131,131,131,131,131
3344,131,131,131,131,131,131
3345,131,131,131,131,131,131
3346,227,227,223,219,211,207
3347,255,255,255,255,255,255
3348,255,255,255,255,255,255
3349,255,255,255,255,255,255
3350,255,255,255,255,255,255
3351,159,159,159,155,151,151
3352,131,131,131,131,131,131
3353,131,131,131,131,131,131
3354,131,131,131,131,131,131
3355,131,131,131,131,131,131
3356,131,131,131,131,131,131
3357,131,131,131,131,131,131
3358,203,203,203,203,207,211
3359,255,255,255,255,255,255
3360,255,255,255,255,255,255
3361,255,255,255,255,255,255
3362,255,255,255,255,255,255
3363,255,255,255,255,255,255
3364,251,251,251,255,255,255
3365,159,159,163,163,163,167
3366,131,131,131,131,131,131
3367,131,131,131,131,131,131
3368,131,131,131,131,131,131
3369,131,131,131,131,131,131
3370,131,131,131,131,131,131
3371,131,131,131,131,131,131
3372,131,131,131,131,131,131
3373,131,131,131,131,131,131
3374,131,131,131,131,131,131
3375,131,131,131,131,131,131
3376,131,131,131,131,131,131
3377,131,131,131,131,131,131
3378,131,131,131,131,131,131
3379,131,131,131,131,131,131
3380,131,131,131,131,131,131
3381,131,131,131,131,131,131
3382,131,131,131,131,131,131
3383,131,131,131,131,131,131
3384,131,131,131,131,131,131
3385,131,131,131,131,131,131
3386,131,131,131,131,131,131
3387,131,131,131,131,131,131
3388,131,131,131,131,131,131
3389,131,131,131,131,131,131
3390,131,131,131,131,131,131
3391,131,131,131,131,131,131
3392,131,131,131,131,131,131
3393,131,131,131,131,131,131
3394,131,131,131,131,131,131
3395,131,131,131,131,131,131
3396,131,131,131,131,131,131
3397,131,131,131,131,131,131
3398,131,131,131,131,131,131
3399,131,131,131,131,131,135
3400,131,143,151,159,175,183
3401,143,159,167,175,191,195
3402,143,155,163,167,183,187
3403,131,139,143,151,163,167
3404,131,131,131,131,139,143
3405,131,131,131,131,131,131
3406,131,131,131,131,131,131
3407,131,131,131,131,131,131
3408,131,131,131,131,131,131
3409,131,131,131,131,131,131
3410,131,131,131,131,131,131
3411,131,131,131,131,131,131
3412,131,131,131,131,131,131
3413,131,131,131,131,131,131
3414,131,131,131,131,131,131
3415,131,131,131,131,131,131
3416,131,131,131,131,131,131
3417,131,131,131,131,131,131
3418,131,131,131,131,131,131
3419,131,131,131,131,131,131
3420,131,131,131,131,131,131
3421,131,131,131,131,131,143
3422,131,151,163,175,199,211
3423,195,211,219,231,247,255
3424,243,251,255,255,255,255
3425,255,255,255,255,255,255
3426,255,255,255,255,255,255
3427,255,255,255,255,255,255
3428,215,215,219,219,219,219
3429,11,15,15,15,19,19
3430,0,3,3,3,7,7
3431,39,43,43,43,47,47
3432,131,131,131,135,135,135
3433,239,247,251,255,255,255
3434,207,211,215,215,223,227
3435,199,199,199,199,203,203
3436,195,191,187,183,183,183
3437,175,163,159,159,155,155
3438,131,131,131,131,131,131
3439,131,131,131,131,131,131
3440,131,131,131,131,131,131
3441,131,131,131,131,131,131
3442,131,131,131,131,131,131
3443,131,131,131,131,131,131
3444,131,131,131,131,131,131
3445,131,131,131,131,131,131
3446,131,131,131,131,131,131
3447,131,131,131,131,131,131
3448,131,131,131,131,131,131
3449,131,131,131,131,131,131
3450,131,131,131,131,139,151
3451,179,191,199,207,223,227
3452,251,255,255,255,255,255
3453,255,255,255,255,255,255
3454,255,255,255,255,255,255
3455,255,255,255,255,255,255
